Lemma,Count
socialist,1
socially,5
society,6
socket,2
soda,5
sofa,4
soft,9
soften,1
softer,1
software,193
solarium,1
solder,2
soldering,3
soldier,1
solely,1
solicit,2
solicitou,2
solid,8
soliloquy,1
solo,3
solution,14
solve,12
somber,3
some,330
somebody,10
someday,9
somehow,6
someone,71
someplace,1
something,203
sometime,1
sometime,84
somewhat,17
somewhere,7
somnambulant,1
son,38
song,111
soon,98
soothe,2
sophisticated,6
sophistication,4
sophomore,5
sophomoric,1
sorry,6
sort,27
soufflé,2
soul,15
sound,30
sounding,1
soundtrack,1
soup,2
sour,1
source,10
south,5
southern,1
southwest,2
southwestern,1
soviet,1
space,29
spaceship,2
spacing,1
spaghetti,1
spanish,2
spank,1
spar,1
spare,12
spark,4
sparkle,2
sparky,1
sparse,2
sparsely,2
spartan,1
spavined,1
spawn,7
spawning,1
speak,62
speaker,9
speakerphone,1
speaking,1
spec,2
special,44
specialist,4
specialize,3
specialized,3
specially,2
specialty,4
specie,2
specific,5
specifically,6
specification,3
specify,4
spectacular,1
specter,2
spectrum,2
speculate,4
speculation,4
speech,24
speechles,1
speechwriter,1
speed,13
spell,3
spelling,1
spend,102
spending,1
sperm,2
spew,2
spidery,1
spiff,1
spike,3
spikiest,1
spill,2
spin,11
spindle,1
spindly,1
spine,1
spinning,1
spirit,15
spirited,7
spiritual,25
spirituality,8
spit,2
splicing,1
split,7
splurge,1
spoken,1
spokesman,1
sponsorship,2
spontaneity,1
spontaneou,2
spoof,1
spooky,2
spoon,1
spoonful,1
sporadic,1
sporadically,1
sport,6
spot,14
spotles,1
sprawl,6
spray,1
spread,15
spreadsheet,8
spring,20
springboard,1
sprinkle,1
sprout,2
spunkines,1
spunky,8
spur,3
spurn,3
sputter,2
spy,1
squad,1
square,10
squared,1
squarely,1
squeaky,1
squeal,1
squeeze,3
squiggle,1
squirm,1
stab,2
stability,1
stabilize,2
stable,4
staccato,1
stack,4
staff,29
staffer,5
stage,33
stagehand,1
stagger,1
staggering,1
staging,1
staid,1
stain,2
stainles,3
stair,3
staircase,7
stake,16
stalk,2
stalwart,1
stammer,1
stamp,1
stand,73
standard,27
standardized,1
standing,4
standoff,2
standpoint,1
stank,1
star,16
starched,1
starchles,1
stare,33
stark,4
starker,1
starkly,3
start,186
starting,1
startle,3
startled,1
startling,1
startup,5
starve,3
state,15
statement,20
static,1
station,4
statistic,1
stature,1
statu,8
stay,78
steady,5
steal,18
steal’—and,1
steamship,1
steel,11
steelines,1
steelworker,1
steer,2
stellar,2
stem,3
step,34
stereo,5
stereotype,1
sterile,1
stern,1
steroid,1
steve,1
steven,1
steve”—had,1
stewardship,2
stick,18
sticker,1
stickines,1
sticking,1
sticklike,1
stiffe,1
still,130
stimulate,4
sting,2
stinger,1
stink,2
stint,1
stipulate,1
stipulation,2
stir,3
stirring,3
stock,64
stockade,1
stockholder,5
stockroom,2
stoically,1
stoke,5
stomach,7
stone,14
stonewalling,1
stool,3
stoop,1
stop,57
storage,6
store,132
storm,5
stormy,1
story,76
storyboard,7
storybook,2
storytelle,1
storyteller,2
stove,1
straddle,1
straight,7
straighten,2
straightforward,10
strain,1
straitlaced,1
strange,12
strangely,2
strangenes,1
stranger,2
strap,1
strapped,1
strapping,1
strategic,4
strategist,4
strategize,1
strategy,49
stratosphere,1
strawberry,1
stray,1
streak,4
stream,6
streamer,1
streamline,1
street,15
strength,9
stres,9
stressed,1
stressful,1
stretch,8
stricken,1
strict,8
strictly,2
stricture,1
stride,4
strike,26
string,2
strip,7
stripe,2
stripper,1
stroke,3
stroking,1
stroll,3
strong,44
strongly,7
structural,2
structure,4
struggle,18
strumming,1
stubble,1
stubborn,3
stubbornnes,2
student,41
studied,1
studio,34
study,31
stuff,37
stumble,4
stun,12
stunned,4
stunning,2
stunningly,1
stunted,1
stupefied,1
stupid,15
stupor,1
sturdy,3
stutter,2
style,46
stylish,1
stylu,9
stylus!—but,1
stymie,1
sub,2
subconsciou,1
subculture,2
subdivision,5
subdue,1
subdued,3
subject,15
sublime,5
submarine,2
submit,1
subordinate,1
subscribe,3
subscriber,10
subscription,17
subsequent,8
subsequently,5
subside,1
substantive,5
substantively,1
subtitle,1
subtle,7
subtly,1
suburb,3
suburban,3
subvert,1
succeed,14
succes,26
successful,26
successfully,5
succession,1
successive,1
successor,5
succumb,1
such,151
suck,19
sucking,1
sudden,6
suddenly,28
sue,9
suffer,13
suffering,1
sufficient,5
sugar,2
sugarcoat,4
sugarcoating,1
suggest,56
suggestion,18
suggestive,1
suicide,1
suit,28
suitable,1
suitably,1
suitcase,1
suite,7
suited,2
sulk,1
sullenly,1
sum,3
summer,39
summit,2
summon,7
sun,5
sunbeam,1
sunflower,8
sunlight,3
sunny,3
sunrise,1
sunset,1
super,7
superfluou,2
superhuman,1
superior,1
superlative,3
superscript,1
supersecrecy,1
superstar,1
supervision,1
supervisor,3
supplier,10
supply,19
support,38
supporter,4
supportive,6
suppose,25
suppres,5
supremacy,1
sure,79
surely,1
surf,3
surface,13
surgery,9
surgical,1
surgically,1
surly,3
surpas,1
surplu,1
surprise,23
surprised,13
surprising,5
surprisingly,19
surrender,4
surreptitiously,1
surrogate,1
surround,12
surrounding,2
survey,5
survival,1
survive,12
survivor,1
susceptible,2
sushi,8
suspect,6
suspend,4
sustain,3
swallow,2
swan,1
swap,3
swashbuckler,1
swath,1
sway,1
swear,1
sweat,2
sweater,2
sweatshirt,2
sweaty,1
sweep,5
sweet,16
sweeten,1
sweetheart,1
sweetly,1
sweetnes,2
swift,1
swim,2
swimming,2
swing,8
swipe,8
swiping,1
swirl,2
swirling,1
switch,26
switchboard,3
swoop,1
sword,1
symbiosi,4
symbol,4
symbolically,3
symbolize,1
sympathetic,1
sympathetically,1
sympathize,1
symphony,1
sync,14
syncing,1
syndrome,1
synergy,1
synthesize,1
syrian,7
system,133
,2
tabernacle,1
table,76
tablet,35
tabletop,1
tabloidy,1
tabulate,1
tack,1
tackle,2
tact,1
tactic,4
tactical,1
tactile,1
tag,4
tagline,2
tail,3
tailor,7
take,476
takeoff,1
takeover,5
tale,16
talent,10
talente,1
talented,5
talk,166
talking,4
tall,3
tamper,1
tandem,3
tangerine,1
tank,1
tantalize,1
tantrum,8
tap,10
tape,21
taper,3
tapestry,1
target,8
targeted,2
tarmac,2
tarnish,1
task,20
tassel,1
tassele,1
taste,27
tate,1
tattered,1
tattoo,1
tattooed,1
taut,1
tavern,1
tax,2
taxi,1
tea,1
teac,1
teach,50
teacher,21
teaching,5
teak,1
teakettle,1
team,233
teammate,3
teamwork,2
tear,27
teardrop,1
tearer,1
tearful,1
tearfully,1
tease,1
teasing,1
tech,41
technical,12
technician,3
technique,4
techno,4
technological,2
technologist,4
technology,110
tectonic,1
teddy,2
teen,1
teenage,2
teenager,9
telephone,12
telephone—“an,1
telephonic,1
teleprompter,1
telescope,1
televangelist,1
television,27
tell,482
telling,2
temper,14
temperament,3
temperamental,5
temperature,1
tempestuou,2
template,1
temple,6
temporarily,3
temporary,4
temptation,1
ten,58
tenant,1
tend,28
tendency,7
tender,2
tenet,1
tenni,6
tense,4
tension,6
tent,6
tentative,3
tentatively,2
tenth,1
tenuou,1
tenure,2
tepee,1
tequila,1
term,22
terminal,6
terminate,1
termination,1
terminology,2
terra,1
terrace,1
terrible,9
terrific,3
terrify,1
terrifying,1
terrorize,2
test,29
testament,3
testify,1
testimony,1
testing,2
tether,1
tevanian,1
text,9
textbook,7
texte,2
textile,1
texture,4
textured,1
than,352
thank,20
thankles,1
that,3578
thatch,1
the,10688
theater,10
theatrical,1
theft,3
their,391
theme,14
themselve,19
then,418
theology,1
theorist,1
theory,14
therapy,12
there,565
thereafter,2
therefore,6
thermal,1
thermonuclear,1
thesauru,3
these,104
thesi,3
they,1707
they”—when,1
thick,3
thicknes,2
thief,2
thin,23
thing,311
think,401
thinker,1
thinking,16
thinking”—hi,1
thinner,1
third,37
thirteen,6
thirtieth,3
thirty,49
thi,647
thorn,1
thoroughly,3
those,110
though,90
thought,35
thoughtful,4
thoughtfulnes,1
thousand,48
thrash,1
thread,4
threat,6
threaten,11
threatening,1
three,139
thrill,20
thrilled,2
thrive,3
throat,1
throe,1
throne,2
through,142
throughout,16
throw,40
thrower,2
thrust,1
thumb,2
thump,1
thumping,1
thunderclap,1
thunderou,1
thu,35
tic,1
tick,4
ticket,6
tickled,1
tidal,1
tide,1
tidily,1
tidy,2
tie,18
tiere,1
tiff,1
tiger,2
tight,10
tightly,15
tightrope,1
tile,5
till,1
tilt,2
timber,1
time,485
timer,1
timetable,1
timing,3
tingling,1
tinker,4
tinted,2
tiny,26
tip,2
tipper,1
tirade,3
tired,7
titan,2
titanium,2
title,17
titular,1
to,7014
toady,1
toast,7
toaster,1
toasty,1
today,24
toddler,1
toe,3
toehold,1
together,129
toggle,1
toilet,4
token,2
tolerance,1
tolerate,4
tome,1
tomorrow,5
ton,3
tone,22
tongue,5
tonight,1
too,127
tool,22
tooling,2
toot,1
tooth,2
toothache,1
toothy,1
top,70
topic,19
topper,1
torn,2
torrential,1
torrid,1
torture,2
tos,4
total,12
totally,25
touch,57
touchdown,1
touchscreen,5
tough,16
tour,20
tournament,1
tou,1
tout,4
tow,2
toward,25
towel,1
tower,3
town,14
townhouse,2
toxic,1
toy,33
to”—but,1
trace,2
track,28
trackpad,2
trackwheel,5
tract,3
traction,1
trade,19
trademark,4
trading,3
tradition,3
traditional,12
traffic,3
tragic,1
trail,2
train,14
training,4
trait,16
trajectory,1
tramp,1
trance,1
tranquil,1
tranquillity,1
transcendence,1
transfer,10
transfix,1
transform,20
transformation,2
transformative,1
transformer,2
transgression,2
transistor,10
transition,10
translate,3
translator,7
translucence,1
translucency,2
translucent,6
transmitter,1
transparent,2
transpire,1
transplant,10
trap,2
trapping,2
trash,7
traumatic,1
travel,14
traveler,2
tray,15
tread,1
treasure,3
treat,31
treatment,24
tree,8
trek,2
tremendou,2
trend,2
trepidation,1
trial,3
triangular,1
trick,10
trickle,1
tricky,1
trigger,1
trilogy,2
trim,2
trio,1
trip,33
triple,1
triumph,7
triumphant,1
trivial,4
troller,1
troop,9
trophy,1
trot,2
trouble,20
troubled,1
troublemaker,1
trounce,1
trove,1
truck,4
trucker,1
true,57
truffle,1
truism,1
truly,32
trump,2
trumpet,1
trumpeter,1
trust,32
trusted,1
truth,29
truthfully,1
try,223
tub,1
tube,2
tug,6
tuition,5
tumor,14
tumultuou,2
tune,4
tunnel,1
turbulence,1
turkish,4
turmeric,1
turmoil,5
turn,199
turnaround,1
turning,1
turnkey,1
turntable,1
turtleneck,6
tuscan,1
tussle,1
tutorial,1
tux,2
tuxedo,1
tv,22
tweak,6
twelfth,2
twelve,12
twentieth,4
twenty,66
twice,10
twin,1
twinkle,1
twist,1
twitch,1
two,235
tycoon,1
typable,1
type,41
typeface,3
typesetting,1
typewriter,6
typical,14
typically,4
typography,4
tyrannical,2
tyrant,3
,1
,13
uglines,1
ugly,5
ultimate,6
ultimately,1
ultimatum,3
umbrella,1
unabashedly,1
unable,11
unaccustomed,1
unadorned,1
unagi,2
unalloyed,1
unanimously,2
unannounced,2
unapproved,1
unassuming,2
unattractive,1
unavoidable,1
unaware,4
unbearable,1
unblemishe,1
unblinking,4
unbound,1
unbundled,1
unbundling,2
uncanny,4
uncare,1
uncensored,1
unceremoniously,1
uncertainty,2
uncharacteristic,1
unchecked,1
unclassified,1
uncle,6
unclutter,1
uncluttered,1
uncomfortable,4
uncommon,2
uncomplicated,1
uncompromising,1
unconscionable,2
uncontrollably,2
uncool,2
uncover,2
under,44
underappreciated,1
undercurrent,1
undercut,1
underdog,3
underestimate,1
undergo,4
undergraduate,4
underlie,2
underlined,1
underlying,2
undermine,4
underneath,5
underpowered,4
underscore,2
understand,64
understandable,4
understandably,4
understanding,7
understatement,1
understudy,1
undertake,1
underwater,1
underwear,1
underwhelmed,1
underwriter,1
undirected,1
undisciplined,1
undisputed,1
uneasily,1
uneasy,1
unedifying,1
unemotional,2
unemotionally,1
unemployable,1
unenviable,1
unexceptional,1
unexpected,5
unexpectedly,2
unfair,3
unfairly,2
unfairnes,1
unfamiliar,1
unfazed,1
unfeeling,1
unfettered,1
unfiltered,1
unflappable,1
unflattering,1
unfocused,2
unforgiving,1
unfortunately,16
unfriendly,2
unfurnished,7
ungentlemanly,1
unhappy,2
unhealthy,3
unicycle,1
unified,3
uniform,4
unimaginative,1
unimportant,2
unimpressed,3
unimpressive,1
uninformed,1
uninspired,2
union,2
unique,5
unison,1
unit,16
unite,1
unity,2
universal,2
universe,11
university,13
unix,1
unkempt,1
unkindnes,1
unleash,1
unles,11
unlike,16
unlikely,3
unlimited,1
unlisted,1
unlocked,2
unmarried,1
unmovable,1
unnecessary,4
unnerve,1
unnerved,1
unnerving,2
unnervingly,1
unpack,2
unplanned,1
unpleasant,1
unprecedented,2
unpredictable,1
unpretentiou,2
unpublicized,1
unravel,1
unreleased,4
unreliable,2
unresponsive,1
unsatisfied,1
unscheduled,1
unseen,3
unsettling,3
unshaven,1
unsold,1
unsolicited,1
unsorted,1
unstatic,1
unstoppable,1
unsuccessful,2
unsuccessfully,3
unsure,5
unsuspecting,2
unthinkable,1
until,57
untouched,1
untraditional,1
untrue,1
untrustworthy,1
untruthfully,1
unusual,6
unusually,5
unveil,23
unveiling,9
unwashed,1
unwavering,1
unwed,1
unwilling,1
unwise,1
unworthy,1
unyielde,1
unzip,1
up,631
upbeat,2
upbringing,1
upcoming,4
update,1
upgrade,2
upholster,1
upload,1
upon,10
uppercase,1
uprising,1
uproar,1
upscale,2
upset,18
upsetting,1
upside,1
upstage,1
upstair,3
uptight,2
ureter,1
urge,29
urgency,1
urgent,1
urgently,1
urinate,1
urologist,1
,1
usable,2
usb,2
use,337
useful,9
useles,1
user,87
usher,5
usual,37
usually,39
utensil,1
uteru,1
utilization,1
utilize,1
utopia,1
utter,6
vacancy,1
vacant,1
vacated,1
vacation,14
vacillate,1
vaguely,2
vain,1
valid,2
valley,6
valuable,19
valuation,3
value,34
valve,1
van,2
vanilla,1
vanish,1
vantage,2
vaporize,2
vaporizing,1
vaporware,1
variable,2
variant,2
variation,4
variety,24
variou,42
vary,3
vase,1
vault,3
vcr,1
ve,131
vegan,12
vegetable,7
vegetarian,21
vegetarianism,1
vegetate,1
veil,2
veining,1
velvet,5
velvety,2
vendor,1
veneer,1
venerable,1
venetian,1
vengeful,1
vent,6
ventilation,1
venture,26
venue,3
verb,1
verge,4
versa,2
versatile,2
verse,3
version,88
versu,8
vertical,4
very,180
vest,6
vesting,1
vestment,1
vet,1
veteran,9
veto,4
via,1
viable,1
vibrant,3
vibration,1
vibrato,1
vice,8
viciou,2
victim,2
victorian,3
victoriou,1
victory,4
video,61
videotape,1
view,29
viewer,1
vigilant,1
vigilantly,1
vigorously,3
vilify,1
village,6
vindicate,1
vindication,1
vindictive,1
vintage,2
vinyl,1
violate,8
violation,1
violinist,1
viral,1
virgin,4
virginity,1
virtual,1
virtually,2
virtue,5
virtuosity,1
virtuoso,2
viru,2
visa,1
viscerally,1
visibility,1
visible,6
vision,33
visionary,15
visit,90
visitation,1
visitor,11
visual,6
visually,1
vital,1
vitality,1
vivid,2
vividly,1
vocabulary,1
vocal,2
voice,31
volatile,7
volatility,1
volley,3
voltage,3
volume,4
voluntarily,2
volunteer,4
voluptuou,1
vote,5
vow,1
voyage,1
vulnerability,2
vulnerable,2
wacky,3
wag,1
wage,1
wager,3
wagon,1
wait,40
waiter,1
waiting,1
waitres,1
wake,4
walk,143
wall,28
walled,3
waltz,1
wander,15
wane,1
want,576
wanting,1
war,22
ware,1
warehouse,4
warhol,1
warily,2
warines,1
warm,12
warmly,1
warmth,2
warn,13
warning,3
warp,3
warrant,2
warranty,2
warren,1
warrior,3
wartime,1
wary,1
wash,3
washer,2
washing,2
waste,8
watch,60
water,20
wattage,1
wave,33
waveform,1
wavelength,4
wavy,1
way,320
wayward,1
we,1042
weak,7
weakened,1
weaknes,3
wealth,3
wealthy,6
wean,2
weapon,1
wear,40
weather,1
weave,5
web,12
website,14
wedding,11
week,120
weekend,29
weeklong,1
weekly,3
weep,2
weigh,3
weight,12
weighty,1
weird,11
weirdly,4
welcome,7
weld,1
welfare,3
well,309
welter,1
west,2
western,5
wet,2
whack,1
what,582
whatever,25
wheat,4
wheel,12
wheelchair,2
when,964
whenever,11
where,211
wherea,3
wherever,1
whether,55
which,418
whiff,3
while,127
whim,7
whimsical,1
whimsy,1
whine,1
whining,1
whip,3
whippet,1
whirlpool,1
whirlwind,1
whisk,1
whisper,5
whistle,2
white,44
whiteboard,15
whitenes,1
whitewash,2
whiz,3
whizzier,1
who,659
whoa,3
whoever,3
whole,64
wholehearted,1
wholesale,3
wholesaler,1
whom,10
whoop,1
whore,3
whose,29
why,121
wicked,1
wickedly,3
wide,8
widescreen,1
widget,5
widow,2
wiener,1
wife,66
wig,1
wild,8
wildernes,1
wildflower,1
wildly,5
will,205
willed,5
willful,6
willfully,3
willfulnes,2
willing,39
willingnes,5
win,56
wind,7
winding,3
window,41
windowpane,1
wine,5
winery,2
wing,6
winner,2
winter,3
wipe,2
wire,10
wirehead,1
wireles,3
wiry,3
wisdom,6
wise,11
wisely,1
wish,21
wispy,2
wistful,2
wistfully,4
wit,1
witch,1
with,1790
withdraw,2
withdrawal,1
wither,2
withered,1
withhold,4
within,30
without,70
witnes,4
witty,1
wiz,1
wizard,6
wizardry,3
woe,1
woefully,1
wolf,2
woman,32
wonder,11
wonderful,16
wonderfully,1
wondrou,2
wood,10
woodcut,1
wooden,5
woodside,1
woolard,3
word,66
wording,1
wordsworth,1
work,490
workable,1
workaround,1
workbench,6
workbook,1
worker,10
workforce,1
workhorse,1
working,2
workout,1
workplace,1
workshop,1
workstation,10
world,128
worldview,2
worldwide,7
worried,17
worry,29
worse,2
worsen,1
worship,5
worshipful,1
worst,1
worth,33
worthles,5
worthwhile,2
worthy,1
would,1355
wound,9
wounded,1
wounding,4
wow,15
woz,1
wrap,3
wrapper,1
wrath,1
wreak,2
wreck,1
wrench,1
wrest,1
wrestle,8
wrestling,2
wretch,1
wrinkle,1
writ,1
write,169
writer,16
writing,2
wrong,43
wrongdoing,1
wrongfully,1
wry,2
wryly,1
wunderkind,1
,2
xerography,1
yacht,5
yank,2
yard,4
yardstick,1
yarn,1
yeah,11
year,391
yearbook,1
yearlong,1
yearn,2
yearning,3
yeasty,1
yell,13
yellow,5
yelp,1
yep,1
ye,33
yesterday,2
yet,71
yield,2
yoga,1
yogurt,1
you,1070
young,82
your,233
your,2
yourself,14
yourselve,1
youth,3
youthful,2
youthfulnes,1
you’re,1
zafu,1
zap,1
zeitgeist,1
zen,1
zero,5
zinger,2
zip,1
zone,3
zoom,2
,1
überman,1
,5
,395
,509
,1
,137
’ll,59
,152
’re,199
,1558
’ve,145
,1
,14
