Lemma,Count
witnes,5
witty,1
wizard,3
wizardly,1
woe,8
woman,15
wonder,15
wonderful,11
wonderfully,2
wondrou,2
wonky,2
woo,9
wood,4
wooden,4
woody,2
word,57
work,367
workbench,4
worker,9
workflow,1
working,10
workload,1
workman,1
workplace,4
workspace,3
workstation,37
worktable,1
world,180
worldwide,3
worried,2
worrisome,2
worry,19
worse,5
worsen,3
worth,26
worthles,1
worthy,2
would,1034
wouldn’t,1
wound,7
wow,2
wrangle,1
wrap,6
wrapping,1
wrath,2
wreak,1
wreck,1
wrenching,1
wrestle,5
wrestler,1
wringer,1
writ,1
write,90
writer,11
writing,2
wrong,41
wrongdoing,1
wrongheade,1
wrongheaded,2
wrought,2
wunderkind,4
www.everymac.com/systems/apple/imac/specs/imac_ab.html,1
www.forbes.com/static_html/rich//timemapfla.html,1
www.foundersatwork.com/steve-wozniak.html,1
www.itunes.com,1
www.ralstonwhiteretreat.org/history.asp,1
www.seva.org,1
www.time.com//fortune-worlds-most-admired-company,1
,17
,1
ya,2
yard,1
yardstick,1
yeah,6
year,404
yearlong,1
yearning,1
yell,9
yelling,6
yellow,4
yellowish,1
ye,15
yet,93
yield,2
yoga,1
yogi,1
you,627
young,72
youngish,1
your,125
yourself,8
youth,2
youthful,1
zany,1
zero,4
zip,1
zone,2
zoology,1
,9
élysée,1
,5
,482
,164
,9
’cause,2
,246
’ll,38
,83
’re,96
,1541
’ve,69
,19
